scenario,topology,tier_index,tier_name,mars_base_latency_s,blackout_duration_s,seed,pre_success,pre_total,during_success,during_total,post_success,post_total,transition_success,transition_total,phase_timeout_s,pre_window_s,post_window_s,temporally_scaled,avg_latency_s,first_post_blackout_s,earth_local_success,earth_local_total,mars_local_success,mars_local_total
with_repeater,full_coverage,1,moon,750.0,1800.0,60,31,31,14,14,31,31,0,0,1887.500000,3775.000000,3895.000000,0,5.130135,61.067214,4208,4208,4686,4686
with_repeater,full_coverage,2,leo,750.0,1800.0,60,32,32,15,15,32,32,0,0,1887.500000,3775.000000,3895.000000,0,0.131294,71.283074,4208,4208,4686,4686
with_repeater,full_coverage,3,earth,750.0,1800.0,60,32,32,15,15,32,32,0,0,1887.500000,3775.000000,3895.000000,0,0.182754,73.760944,4208,4208,4686,4686
blackout_only,full_coverage,0,mars,750.0,1800.0,61,1,1,0,0,0,0,0,2,1887.500000,3775.000000,3895.000000,1,3004.443102,,4207,4207,4686,4686
blackout_only,full_coverage,1,moon,750.0,1800.0,61,31,31,14,14,31,31,0,0,1887.500000,3775.000000,3895.000000,0,5.130863,61.038450,4207,4207,4686,4686
blackout_only,full_coverage,2,leo,750.0,1800.0,61,32,32,15,15,32,32,0,0,1887.500000,3775.000000,3895.000000,0,0.129711,71.207858,4207,4207,4686,4686
blackout_only,full_coverage,3,earth,750.0,1800.0,61,32,32,15,15,32,32,0,0,1887.500000,3775.000000,3895.000000,0,0.182988,73.768907,4207,4207,4686,4686
with_repeater,full_coverage,0,mars,750.0,1800.0,61,1,1,0,0,1,1,2,2,1887.500000,3775.000000,3895.000000,1,2118.504480,132.629610,4207,4207,4686,4686
with_repeater,full_coverage,1,moon,750.0,1800.0,61,31,31,14,14,31,31,0,0,1887.500000,3775.000000,3895.000000,0,5.131156,61.034981,4207,4207,4686,4686
with_repeater,full_coverage,2,leo,750.0,1800.0,61,32,32,15,15,32,32,0,0,1887.500000,3775.000000,3895.000000,0,0.130060,71.244577,4207,4207,4686,4686
with_repeater,full_coverage,3,earth,750.0,1800.0,61,32,32,15,15,32,32,0,0,1887.500000,3775.000000,3895.000000,0,0.183802,73.742955,4207,4207,4686,4686
blackout_only,full_coverage,0,mars,750.0,1800.0,62,1,1,0,0,0,0,0,2,1887.500000,3775.000000,3895.000000,1,3008.986117,,4207,4207,4686,4686
blackout_only,full_coverage,1,moon,750.0,1800.0,62,31,31,14,14,31,31,0,0,1887.500000,3775.000000,3895.000000,0,5.131557,61.067258,4207,4207,4686,4686
blackout_only,full_coverage,2,leo,750.0,1800.0,62,32,32,15,15,32,32,0,0,1887.500000,3775.000000,3895.000000,0,0.130193,71.215647,4207,4207,4686,4686
blackout_only,full_coverage,3,earth,750.0,1800.0,62,32,32,15,15,32,32,0,0,1887.500000,3775.000000,3895.000000,0,0.183321,73.783966,4207,4207,4686,4686
with_repeater,full_coverage,0,mars,750.0,1800.0,62,1,1,0,0,1,1,2,2,1887.500000,3775.000000,3895.000000,1,2120.662577,135.433380,4207,4207,4686,4686
with_repeater,full_coverage,1,moon,750.0,1800.0,62,31,31,14,14,31,31,0,0,1887.500000,3775.000000,3895.000000,0,5.131923,61.086844,4207,4207,4686,4686
with_repeater,full_coverage,2,leo,750.0,1800.0,62,32,32,15,15,32,32,0,0,1887.500000,3775.000000,3895.000000,0,0.130862,71.252951,4207,4207,4686,4686
with_repeater,full_coverage,3,earth,750.0,1800.0,62,32,32,15,15,32,32,0,0,1887.500000,3775.000000,3895.000000,0,0.182561,73.758808,4207,4207,4686,4686
blackout_only,full_coverage,0,mars,750.0,1800.0,63,1,1,0,0,0,0,0,2,1887.500000,3775.000000,3895.000000,1,3003.314624,,4208,4208,4686,4686
blackout_only,full_coverage,1,moon,750.0,1800.0,63,31,31,14,14,31,31,0,0,1887.500000,3775.000000,3895.000000,0,5.132754,61.102061,4208,4208,4686,4686
blackout_only,full_coverage,2,leo,750.0,1800.0,63,32,32,15,15,32,32,0,0,1887.500000,3775.000000,3895.000000,0,0.131413,71.298549,4208,4208,4686,4686
blackout_only,full_coverage,3,earth,750.0,1800.0,63,32,32,15,15,32,32,0,0,1887.500000,3775.000000,3895.000000,0,0.184243,73.875556,4208,4208,4686,4686
with_repeater,full_coverage,0,mars,750.0,1800.0,63,1,1,0,0,1,1,2,2,1887.500000,3775.000000,3895.000000,1,2116.578358,125.734703,4207,4207,4686,4686
with_repeater,full_coverage,1,moon,750.0,1800.0,63,31,31,14,14,31,31,0,0,1887.500000,3775.000000,3895.000000,0,5.132297,61.128233,4207,4207,4686,4686
with_repeater,full_coverage,2,leo,750.0,1800.0,63,32,32,15,15,32,32,0,0,1887.500000,3775.000000,3895.000000,0,0.131086,71.261217,4207,4207,4686,4686
with_repeater,full_coverage,3,earth,750.0,1800.0,63,32,32,15,15,32,32,0,0,1887.500000,3775.000000,3895.000000,0,0.183272,73.839498,4207,4207,4686,4686
blackout_only,full_coverage,0,mars,750.0,1800.0,64,1,1,0,0,0,0,0,2,1887.500000,3775.000000,3895.000000,1,3013.188494,,4207,4207,4686,4686
blackout_only,full_coverage,1,moon,750.0,1800.0,64,31,31,14,14,31,31,0,0,1887.500000,3775.000000,3895.000000,0,5.131338,61.098818,4207,4207,4686,4686
blackout_only,full_coverage,2,leo,750.0,1800.0,64,32,32,15,15,32,32,0,0,1887.500000,3775.000000,3895.000000,0,0.130729,71.269213,4207,4207,4686,4686
blackout_only,full_coverage,3,earth,750.0,1800.0,64,32,32,15,15,32,32,0,0,1887.500000,3775.000000,3895.000000,0,0.182980,73.760199,4207,4207,4686,4686
with_repeater,full_coverage,0,mars,750.0,1800.0,64,1,1,0,0,1,1,2,2,1887.500000,3775.000000,3895.000000,1,2127.139158,156.747658,4208,4208,4686,4686
with_repeater,full_coverage,1,moon,750.0,1800.0,64,31,31,14,14,31,31,0,0,1887.500000,3775.000000,3895.000000,0,5.132154,61.128715,4208,4208,4686,4686
with_repeater,full_coverage,2,leo,750.0,1800.0,64,32,32,15,15,32,32,0,0,1887.500000,3775.000000,3895.000000,0,0.131441,71.301662,4208,4208,4686,4686
with_repeater,full_coverage,3,earth,750.0,1800.0,64,32,32,15,15,32,32,0,0,1887.500000,3775.000000,3895.000000,0,0.183258,73.799860,4208,4208,4686,4686
blackout_only,full_coverage,0,mars,750.0,1800.0,65,1,1,0,0,0,0,0,2,1887.500000,3775.000000,3895.000000,1,3011.583116,,4207,4207,4686,4686
blackout_only,full_coverage,1,moon,750.0,1800.0,65,31,31,14,14,31,31,0,0,1887.500000,3775.000000,3895.000000,0,5.131088,61.047874,4207,4207,4686,4686
blackout_only,full_coverage,2,leo,750.0,1800.0,65,32,32,15,15,32,32,0,0,1887.500000,3775.000000,3895.000000,0,0.131796,71.341503,4207,4207,4686,4686
blackout_only,full_coverage,3,earth,750.0,1800.0,65,32,32,15,15,32,32,0,0,1887.500000,3775.000000,3895.000000,0,0.184439,73.894052,4207,4207,4686,4686
with_repeater,full_coverage,0,mars,750.0,1800.0,65,1,1,0,0,1,1,2,2,1887.500000,3775.000000,3895.000000,1,2121.491530,142.010596,4207,4207,4686,4686
with_repeater,full_coverage,1,moon,750.0,1800.0,65,31,31,14,14,31,31,0,0,1887.500000,3775.000000,3895.000000,0,5.132233,61.087235,4207,4207,4686,4686
with_repeater,full_coverage,2,leo,750.0,1800.0,65,32,32,15,15,32,32,0,0,1887.500000,3775.000000,3895.000000,0,0.132242,71.379328,4207,4207,4686,4686
with_repeater,full_coverage,3,earth,750.0,1800.0,65,32,32,15,15,32,32,0,0,1887.500000,3775.000000,3895.000000,0,0.184858,73.878610,4207,4207,4686,4686
blackout_only,full_coverage,0,mars,750.0,1800.0,66,1,1,0,0,0,0,0,2,1887.500000,3775.000000,3895.000000,1,3005.686390,,4207,4207,4686,4686
blackout_only,full_coverage,1,moon,750.0,1800.0,66,31,31,14,14,31,31,0,0,1887.500000,3775.000000,3895.000000,0,5.131189,60.985856,4207,4207,4686,4686
blackout_only,full_coverage,2,leo,750.0,1800.0,66,32,32,15,15,32,32,0,0,1887.500000,3775.000000,3895.000000,0,0.129634,71.209393,4207,4207,4686,4686
blackout_only,full_coverage,3,earth,750.0,1800.0,66,32,32,15,15,32,32,0,0,1887.500000,3775.000000,3895.000000,0,0.180790,73.655178,4207,4207,4686,4686
with_repeater,full_coverage,0,mars,750.0,1800.0,66,1,1,0,0,1,1,2,2,1887.500000,3775.000000,3895.000000,1,2113.566812,106.868489,4207,4207,4686,4686
with_repeater,full_coverage,1,moon,750.0,1800.0,66,31,31,14,14,31,31,0,0,1887.500000,3775.000000,3895.000000,0,5.130390,60.975603,4207,4207,4686,4686
with_repeater,full_coverage,2,leo,750.0,1800.0,66,32,32,15,15,32,32,0,0,1887.500000,3775.000000,3895.000000,0,0.129908,71.237389,4207,4207,4686,4686
with_repeater,full_coverage,3,earth,750.0,1800.0,66,32,32,15,15,32,32,0,0,1887.500000,3775.000000,3895.000000,0,0.182914,73.743746,4207,4207,4686,4686
blackout_only,full_coverage,0,mars,750.0,1800.0,67,1,1,0,0,0,0,0,2,1887.500000,3775.000000,3895.000000,1,3002.456414,,4207,4207,4686,4686
blackout_only,full_coverage,1,moon,750.0,1800.0,67,31,31,14,14,31,31,0,0,1887.500000,3775.000000,3895.000000,0,5.131686,61.014752,4207,4207,4686,4686
blackout_only,full_coverage,2,leo,750.0,1800.0,67,32,32,15,15,32,32,0,0,1887.500000,3775.000000,3895.000000,0,0.130780,71.278264,4207,4207,4686,4686
blackout_only,full_coverage,3,earth,750.0,1800.0,67,32,32,15,15,32,32,0,0,1887.500000,3775.000000,3895.000000,0,0.183238,73.789179,4207,4207,4686,4686
with_repeater,full_coverage,0,mars,750.0,1800.0,67,1,1,0,0,1,1,2,2,1887.500000,3775.000000,3895.000000,1,2119.927343,134.419420,4207,4207,4686,4686
with_repeater,full_coverage,1,moon,750.0,1800.0,67,31,31,14,14,31,31,0,0,1887.500000,3775.000000,3895.000000,0,5.128548,60.916957,4207,4207,4686,4686
with_repeater,full_coverage,2,leo,750.0,1800.0,67,32,32,15,15,32,32,0,0,1887.500000,3775.000000,3895.000000,0,0.131258,71.293764,4207,4207,4686,4686
with_repeater,full_coverage,3,earth,750.0,1800.0,67,32,32,15,15,32,32,0,0,1887.500000,3775.000000,3895.000000,0,0.184097,73.817419,4207,4207,4686,4686
blackout_only,full_coverage,0,mars,750.0,1800.0,68,1,1,0,0,0,0,0,2,1887.500000,3775.000000,3895.000000,1,3004.653057,,4207,4207,4686,4686
blackout_only,full_coverage,1,moon,750.0,1800.0,68,31,31,14,14,31,31,0,0,1887.500000,3775.000000,3895.000000,0,5.131200,61.019513,4207,4207,4686,4686
blackout_only,full_coverage,2,leo,750.0,1800.0,68,32,32,15,15,32,32,0,0,1887.500000,3775.000000,3895.000000,0,0.132103,71.331760,4207,4207,4686,4686
blackout_only,full_coverage,3,earth,750.0,1800.0,68,32,32,15,15,32,32,0,0,1887.500000,3775.000000,3895.000000,0,0.183674,73.814087,4207,4207,4686,4686
with_repeater,full_coverage,0,mars,750.0,1800.0,68,1,1,0,0,1,1,2,2,1887.500000,3775.000000,3895.000000,1,2119.732414,134.120052,4207,4207,4686,4686
with_repeater,full_coverage,1,moon,750.0,1800.0,68,31,31,14,14,31,31,0,0,1887.500000,3775.000000,3895.000000,0,5.133073,61.124213,4207,4207,4686,4686
with_repeater,full_coverage,2,leo,750.0,1800.0,68,32,32,15,15,32,32,0,0,1887.500000,3775.000000,3895.000000,0,0.131563,71.274575,4207,4207,4686,4686
with_repeater,full_coverage,3,earth,750.0,1800.0,68,32,32,15,15,32,32,0,0,1887.500000,3775.000000,3895.000000,0,0.184311,73.833912,4207,4207,4686,4686
blackout_only,full_coverage,0,mars,750.0,1800.0,69,1,1,0,0,0,0,0,2,1887.500000,3775.000000,3895.000000,1,3014.490087,,4208,4208,4686,4686
blackout_only,full_coverage,1,moon,750.0,1800.0,69,31,31,14,14,31,31,0,0,1887.500000,3775.000000,3895.000000,0,5.132938,61.116296,4208,4208,4686,4686
blackout_only,full_coverage,2,leo,750.0,1800.0,69,32,32,15,15,32,32,0,0,1887.500000,3775.000000,3895.000000,0,0.130823,71.311992,4208,4208,4686,4686
blackout_only,full_coverage,3,earth,750.0,1800.0,69,32,32,15,15,32,32,0,0,1887.500000,3775.000000,3895.000000,0,0.183114,73.798872,4208,4208,4686,4686
with_repeater,full_coverage,0,mars,750.0,1800.0,69,1,1,0,0,1,1,2,2,1887.500000,3775.000000,3895.000000,1,2121.599356,143.157066,4208,4208,4686,4686
with_repeater,full_coverage,1,moon,750.0,1800.0,69,31,31,14,14,31,31,0,0,1887.500000,3775.000000,3895.000000,0,5.132310,61.090930,4208,4208,4686,4686
with_repeater,full_coverage,2,leo,750.0,1800.0,69,32,32,15,15,32,32,0,0,1887.500000,3775.000000,3895.000000,0,0.131131,71.348042,4208,4208,4686,4686
with_repeater,full_coverage,3,earth,750.0,1800.0,69,32,32,15,15,32,32,0,0,1887.500000,3775.000000,3895.000000,0,0.183698,73.798865,4208,4208,4686,4686
blackout_only,full_coverage,0,mars,750.0,1800.0,70,1,1,0,0,0,0,0,2,1887.500000,3775.000000,3895.000000,1,2999.775557,,4207,4207,4686,4686
blackout_only,full_coverage,1,moon,750.0,1800.0,70,31,31,14,14,31,31,0,0,1887.500000,3775.000000,3895.000000,0,5.130189,60.951184,4207,4207,4686,4686
blackout_only,full_coverage,2,leo,750.0,1800.0,70,32,32,15,15,32,32,0,0,1887.500000,3775.000000,3895.000000,0,0.130648,71.276695,4207,4207,4686,4686
blackout_only,full_coverage,3,earth,750.0,1800.0,70,32,32,15,15,32,32,0,0,1887.500000,3775.000000,3895.000000,0,0.183060,73.777186,4207,4207,4686,4686
with_repeater,full_coverage,0,mars,750.0,1800.0,70,1,1,0,0,1,1,2,2,1887.500000,3775.000000,3895.000000,1,2116.618212,121.631647,4208,4208,4686,4686
with_repeater,full_coverage,1,moon,750.0,1800.0,70,31,31,14,14,31,31,0,0,1887.500000,3775.000000,3895.000000,0,5.130876,60.995840,4208,4208,4686,4686
with_repeater,full_coverage,2,leo,750.0,1800.0,70,32,32,15,15,32,32,0,0,1887.500000,3775.000000,3895.000000,0,0.131925,71.298768,4208,4208,4686,4686
with_repeater,full_coverage,3,earth,750.0,1800.0,70,32,32,15,15,32,32,0,0,1887.500000,3775.000000,3895.000000,0,0.184447,73.855998,4208,4208,4686,4686
blackout_only,full_coverage,0,mars,750.0,1800.0,71,1,1,0,0,0,0,0,2,1887.500000,3775.000000,3895.000000,1,3011.176134,,4207,4207,4686,4686
blackout_only,full_coverage,1,moon,750.0,1800.0,71,31,31,14,14,31,31,0,0,1887.500000,3775.000000,3895.000000,0,5.134234,61.192855,4207,4207,4686,4686
blackout_only,full_coverage,2,leo,750.0,1800.0,71,32,32,15,15,32,32,0,0,1887.500000,3775.000000,3895.000000,0,0.131295,71.270960,4207,4207,4686,4686
blackout_only,full_coverage,3,earth,750.0,1800.0,71,32,32,15,15,32,32,0,0,1887.500000,3775.000000,3895.000000,0,0.182707,73.758581,4207,4207,4686,4686
with_repeater,full_coverage,0,mars,750.0,1800.0,71,1,1,0,0,1,1,2,2,1887.500000,3775.000000,3895.000000,1,2115.510662,112.632188,4207,4207,4686,4686
with_repeater,full_coverage,1,moon,750.0,1800.0,71,31,31,14,14,31,31,0,0,1887.500000,3775.000000,3895.000000,0,5.132952,61.173120,4207,4207,4686,4686
with_repeater,full_coverage,2,leo,750.0,1800.0,71,32,32,15,15,32,32,0,0,1887.500000,3775.000000,3895.000000,0,0.131212,71.285467,4207,4207,4686,4686
with_repeater,full_coverage,3,earth,750.0,1800.0,71,32,32,15,15,32,32,0,0,1887.500000,3775.000000,3895.000000,0,0.183828,73.805131,4207,4207,4686,4686
blackout_only,full_coverage,0,mars,750.0,1800.0,72,1,1,0,0,0,0,0,2,1887.500000,3775.000000,3895.000000,1,3002.244306,,4207,4207,4686,4686
blackout_only,full_coverage,1,moon,750.0,1800.0,72,31,31,14,14,31,31,0,0,1887.500000,3775.000000,3895.000000,0,5.130569,61.049436,4207,4207,4686,4686
blackout_only,full_coverage,2,leo,750.0,1800.0,72,32,32,15,15,32,32,0,0,1887.500000,3775.000000,3895.000000,0,0.131242,71.304926,4207,4207,4686,4686
blackout_only,full_coverage,3,earth,750.0,1800.0,72,32,32,15,15,32,32,0,0,1887.500000,3775.000000,3895.000000,0,0.183453,73.789651,4207,4207,4686,4686
with_repeater,full_coverage,0,mars,750.0,1800.0,72,1,1,0,0,1,1,2,2,1887.500000,3775.000000,3895.000000,1,2113.668038,113.225617,4208,4208,4686,4686
with_repeater,full_coverage,1,moon,750.0,1800.0,72,31,31,14,14,31,31,0,0,1887.500000,3775.000000,3895.000000,0,5.132476,61.087172,4208,4208,4686,4686
with_repeater,full_coverage,2,leo,750.0,1800.0,72,32,32,15,15,32,32,0,0,1887.500000,3775.000000,3895.000000,0,0.132052,71.353063,4208,4208,4686,4686
with_repeater,full_coverage,3,earth,750.0,1800.0,72,32,32,15,15,32,32,0,0,1887.500000,3775.000000,3895.000000,0,0.182147,73.754499,4208,4208,4686,4686
blackout_only,full_coverage,0,mars,750.0,1800.0,73,1,1,0,0,0,0,0,2,1887.500000,3775.000000,3895.000000,1,3008.867400,,4208,4208,4686,4686
blackout_only,full_coverage,1,moon,750.0,1800.0,73,31,31,14,14,31,31,0,0,1887.500000,3775.000000,3895.000000,0,5.133382,61.060953,4208,4208,4686,4686
blackout_only,full_coverage,2,leo,750.0,1800.0,73,32,32,15,15,32,32,0,0,1887.500000,3775.000000,3895.000000,0,0.131280,71.313244,4208,4208,4686,4686
blackout_only,full_coverage,3,earth,750.0,1800.0,73,32,32,15,15,32,32,0,0,1887.500000,3775.000000,3895.000000,0,0.183358,73.778367,4208,4208,4686,4686
with_repeater,full_coverage,0,mars,750.0,1800.0,73,1,1,0,0,1,1,2,2,1887.500000,3775.000000,3895.000000,1,2123.913864,159.223984,4207,4207,4686,4686
with_repeater,full_coverage,1,moon,750.0,1800.0,73,31,31,14,14,31,31,0,0,1887.500000,3775.000000,3895.000000,0,5.130696,61.071214,4207,4207,4686,4686
with_repeater,full_coverage,2,leo,750.0,1800.0,73,32,32,15,15,32,32,0,0,1887.500000,3775.000000,3895.000000,0,0.131751,71.346891,4207,4207,4686,4686
with_repeater,full_coverage,3,earth,750.0,1800.0,73,32,32,15,15,32,32,0,0,1887.500000,3775.000000,3895.000000,0,0.182241,73.774786,4207,4207,4686,4686
blackout_only,full_coverage,0,mars,750.0,1800.0,74,1,1,0,0,0,0,0,2,1887.500000,3775.000000,3895.000000,1,3009.614943,,4207,4207,4686,4686
blackout_only,full_coverage,1,moon,750.0,1800.0,74,31,31,14,14,31,31,0,0,1887.500000,3775.000000,3895.000000,0,5.130120,60.994539,4207,4207,4686,4686
blackout_only,full_coverage,2,leo,750.0,1800.0,74,32,32,15,15,32,32,0,0,1887.500000,3775.000000,3895.000000,0,0.130758,71.290131,4207,4207,4686,4686
blackout_only,full_coverage,3,earth,750.0,1800.0,74,32,32,15,15,32,32,0,0,1887.500000,3775.000000,3895.000000,0,0.182941,73.784604,4207,4207,4686,4686
with_repeater,full_coverage,0,mars,750.0,1800.0,74,1,1,0,0,1,1,2,2,1887.500000,3775.000000,3895.000000,1,2119.752835,138.985575,4207,4207,4686,4686
with_repeater,full_coverage,1,moon,750.0,1800.0,74,31,31,14,14,31,31,0,0,1887.500000,3775.000000,3895.000000,0,5.130893,60.997503,4207,4207,4686,4686
with_repeater,full_coverage,2,leo,750.0,1800.0,74,32,32,15,15,32,32,0,0,1887.500000,3775.000000,3895.000000,0,0.131874,71.334347,4207,4207,4686,4686
with_repeater,full_coverage,3,earth,750.0,1800.0,74,32,32,15,15,32,32,0,0,1887.500000,3775.000000,3895.000000,0,0.184505,73.853596,4207,4207,4686,4686
blackout_only,full_coverage,0,mars,750.0,1800.0,75,1,1,0,0,0,0,0,2,1887.500000,3775.000000,3895.000000,1,3005.844178,,4208,4208,4686,4686
blackout_only,full_coverage,1,moon,750.0,1800.0,75,31,31,14,14,31,31,0,0,1887.500000,3775.000000,3895.000000,0,5.131285,61.056187,4208,4208,4686,4686
blackout_only,full_coverage,2,leo,750.0,1800.0,75,32,32,15,15,32,32,0,0,1887.500000,3775.000000,3895.000000,0,0.130822,71.269536,4208,4208,4686,4686
blackout_only,full_coverage,3,earth,750.0,1800.0,75,32,32,15,15,32,32,0,0,1887.500000,3775.000000,3895.000000,0,0.183056,73.851491,4208,4208,4686,4686
with_repeater,full_coverage,0,mars,750.0,1800.0,75,1,1,0,0,1,1,2,2,1887.500000,3775.000000,3895.000000,1,2123.755695,154.111474,4208,4208,4686,4686
with_repeater,full_coverage,1,moon,750.0,1800.0,75,31,31,14,14,31,31,0,0,1887.500000,3775.000000,3895.000000,0,5.130865,61.012013,4208,4208,4686,4686
with_repeater,full_coverage,2,leo,750.0,1800.0,75,32,32,15,15,32,32,0,0,1887.500000,3775.000000,3895.000000,0,0.130555,71.302122,4208,4208,4686,4686
with_repeater,full_coverage,3,earth,750.0,1800.0,75,32,32,15,15,32,32,0,0,1887.500000,3775.000000,3895.000000,0,0.182736,73.824536,4208,4208,4686,4686
blackout_only,full_coverage,0,mars,750.0,1800.0,76,1,1,0,0,0,0,0,2,1887.500000,3775.000000,3895.000000,1,3010.600460,,4207,4207,4686,4686
blackout_only,full_coverage,1,moon,750.0,1800.0,76,31,31,14,14,31,31,0,0,1887.500000,3775.000000,3895.000000,0,5.131182,60.958773,4207,4207,4686,4686
blackout_only,full_coverage,2,leo,750.0,1800.0,76,32,32,15,15,32,32,0,0,1887.500000,3775.000000,3895.000000,0,0.130764,71.332071,4207,4207,4686,4686
blackout_only,full_coverage,3,earth,750.0,1800.0,76,32,32,15,15,32,32,0,0,1887.500000,3775.000000,3895.000000,0,0.182348,73.771000,4207,4207,4686,4686
with_repeater,full_coverage,0,mars,750.0,1800.0,76,1,1,0,0,1,1,2,2,1887.500000,3775.000000,3895.000000,1,2122.161849,148.656332,4208,4208,4686,4686
with_repeater,full_coverage,1,moon,750.0,1800.0,76,31,31,14,14,31,31,0,0,1887.500000,3775.000000,3895.000000,0,5.130958,60.998344,4208,4208,4686,4686
with_repeater,full_coverage,2,leo,750.0,1800.0,76,32,32,15,15,32,32,0,0,1887.500000,3775.000000,3895.000000,0,0.131339,71.314313,4208,4208,4686,4686
with_repeater,full_coverage,3,earth,750.0,1800.0,76,32,32,15,15,32,32,0,0,1887.500000,3775.000000,3895.000000,0,0.181719,73.806100,4208,4208,4686,4686
blackout_only,full_coverage,0,mars,750.0,1800.0,77,1,1,0,0,0,0,0,2,1887.500000,3775.000000,3895.000000,1,3005.374809,,4207,4207,4686,4686
blackout_only,full_coverage,1,moon,750.0,1800.0,77,31,31,14,14,31,31,0,0,1887.500000,3775.000000,3895.000000,0,5.129707,60.949421,4207,4207,4686,4686
blackout_only,full_coverage,2,leo,750.0,1800.0,77,32,32,15,15,32,32,0,0,1887.500000,3775.000000,3895.000000,0,0.132227,71.274239,4207,4207,4686,4686
blackout_only,full_coverage,3,earth,750.0,1800.0,77,32,32,15,15,32,32,0,0,1887.500000,3775.000000,3895.000000,0,0.184329,73.896029,4207,4207,4686,4686
with_repeater,full_coverage,0,mars,750.0,1800.0,77,1,1,0,0,1,1,2,2,1887.500000,3775.000000,3895.000000,1,2121.775792,146.498247,4207,4207,4686,4686
with_repeater,full_coverage,1,moon,750.0,1800.0,77,31,31,14,14,31,31,0,0,1887.500000,3775.000000,3895.000000,0,5.129421,60.963181,4207,4207,4686,4686
with_repeater,full_coverage,2,leo,750.0,1800.0,77,32,32,15,15,32,32,0,0,1887.500000,3775.000000,3895.000000,0,0.130854,71.255687,4207,4207,4686,4686
with_repeater,full_coverage,3,earth,750.0,1800.0,77,32,32,15,15,32,32,0,0,1887.500000,3775.000000,3895.000000,0,0.184314,73.884448,4207,4207,4686,4686
blackout_only,full_coverage,0,mars,750.0,1800.0,78,1,1,0,0,0,0,0,2,1887.500000,3775.000000,3895.000000,1,3014.469937,,4207,4207,4686,4686
blackout_only,full_coverage,1,moon,750.0,1800.0,78,31,31,14,14,31,31,0,0,1887.500000,3775.000000,3895.000000,0,5.131798,61.070281,4207,4207,4686,4686
