scenario,mars_base_latency_s,blackout_start_s,blackout_duration_s,sim_end_s,reconcile_interval_s,global_timeout_s,global_max_rounds,seed,earth_success,earth_total,mars_success,mars_total,global_pre_success,global_pre_total,global_during_success,global_during_total,global_post_success,global_post_total,first_success_after_blackout_s,avg_global_latency_s,earth_local_avg_latency_s,earth_local_p95_latency_s,mars_local_avg_latency_s,mars_local_p95_latency_s,global_phase1_responses_earth,global_phase1_responses_leo,global_phase1_responses_moon,global_phase1_responses_mars,global_phase2_responses_earth,global_phase2_responses_leo,global_phase2_responses_moon,global_phase2_responses_mars,network_src_sent_earth,network_src_sent_leo,network_src_sent_moon,network_src_sent_mars,network_src_avg_oneway_s_earth,network_src_avg_oneway_s_leo,network_src_avg_oneway_s_moon,network_src_avg_oneway_s_mars
with_repeater,1342.0,600.0,900.0,4000.0,120.0,500.0,1,80,1777,1777,1980,1980,5,5,8,8,21,21,62.503529,0.181362,0.250950,0.263732,0.021064,0.022577,126,24,22,17,170,34,34,39,36567,68,68,23898,3.679589,0.020126,1.280169,2.176438
blackout_only,1342.0,600.0,900.0,4000.0,120.0,500.0,1,81,1777,1777,1980,1980,5,5,8,8,21,21,62.599348,0.184064,0.251087,0.263637,0.021053,0.022635,132,22,24,5,170,34,34,9,36560,68,68,23850,3.370421,0.020065,1.279485,1.019210
with_repeater,1342.0,600.0,900.0,4000.0,120.0,500.0,1,81,1777,1777,1980,1980,5,5,8,8,21,21,62.599084,0.183648,0.250839,0.263460,0.021071,0.022638,127,25,18,26,170,34,34,39,36580,68,68,23898,3.681384,0.020085,1.279671,2.176841
blackout_only,1342.0,600.0,900.0,4000.0,120.0,500.0,1,82,1777,1777,1980,1980,5,5,8,8,21,21,62.500193,0.180136,0.250949,0.263723,0.021071,0.022736,122,27,22,2,170,34,34,9,36568,68,68,23850,3.370502,0.019956,1.280703,1.019999
with_repeater,1342.0,600.0,900.0,4000.0,120.0,500.0,1,82,1778,1778,1980,1980,5,5,8,8,21,21,62.508923,0.180178,0.250772,0.263688,0.021063,0.022628,117,28,23,17,170,34,34,39,36580,68,68,23898,3.682404,0.020420,1.280079,2.175988
blackout_only,1342.0,600.0,900.0,4000.0,120.0,500.0,1,83,1778,1778,1980,1980,5,5,8,8,21,21,62.552619,0.183290,0.250795,0.263440,0.021084,0.022678,119,23,20,4,170,34,34,9,36580,68,68,23850,3.370570,0.019985,1.279121,1.019462
with_repeater,1342.0,600.0,900.0,4000.0,120.0,500.0,1,83,1778,1778,1980,1980,5,5,8,8,21,21,62.528972,0.182715,0.250731,0.263300,0.021054,0.022664,121,22,16,19,170,34,34,39,36580,68,68,23898,3.681567,0.020151,1.278726,2.173290
blackout_only,1342.0,600.0,900.0,4000.0,120.0,500.0,1,84,1777,1777,1980,1980,5,5,8,8,21,21,62.607139,0.185454,0.251360,0.263688,0.021036,0.022703,126,27,14,4,170,34,34,9,36560,68,68,23850,3.371882,0.020316,1.280424,1.020245
with_repeater,1342.0,600.0,900.0,4000.0,120.0,500.0,1,84,1777,1777,1980,1980,5,5,8,8,21,21,62.593983,0.182403,0.251188,0.263707,0.021061,0.022715,127,23,18,20,170,34,34,39,36560,68,68,23898,3.685185,0.020342,1.280163,2.180291
blackout_only,1342.0,600.0,900.0,4000.0,120.0,500.0,1,85,1777,1777,1980,1980,5,5,8,8,21,21,62.581137,0.184843,0.251030,0.263916,0.021042,0.022623,125,25,21,2,170,34,34,9,36560,68,68,23850,3.371153,0.020395,1.278016,1.019741
with_repeater,1342.0,600.0,900.0,4000.0,120.0,500.0,1,85,1777,1777,1980,1980,5,5,8,8,21,21,62.523936,0.181304,0.250868,0.263916,0.021095,0.022721,130,25,16,12,170,34,34,39,36578,68,68,23898,3.683654,0.020090,1.279817,2.179950
blackout_only,1342.0,600.0,900.0,4000.0,120.0,500.0,1,86,1777,1777,1980,1980,5,5,8,8,21,21,62.608155,0.183885,0.251518,0.264573,0.021080,0.022686,130,25,24,3,170,34,34,9,36560,68,68,23850,3.372469,0.020056,1.278984,1.019181
with_repeater,1342.0,600.0,900.0,4000.0,120.0,500.0,1,86,1777,1777,1980,1980,5,5,8,8,21,21,62.625266,0.185003,0.251224,0.263630,0.021093,0.022689,130,23,22,18,170,34,34,39,36560,68,68,23898,3.685871,0.020186,1.280015,2.173455
blackout_only,1342.0,600.0,900.0,4000.0,120.0,500.0,1,87,1777,1777,1980,1980,5,5,8,8,21,21,62.557121,0.181954,0.250966,0.263482,0.021056,0.022670,128,24,18,5,170,34,34,9,36566,68,68,23850,3.371295,0.020307,1.279502,1.019201
with_repeater,1342.0,600.0,900.0,4000.0,120.0,500.0,1,87,1778,1778,1980,1980,5,5,8,8,21,21,62.606469,0.185566,0.250807,0.263005,0.021075,0.022650,126,25,22,17,170,34,34,39,36580,68,68,23898,3.680287,0.020840,1.279174,2.174185
blackout_only,1342.0,600.0,900.0,4000.0,120.0,500.0,1,88,1778,1778,1980,1980,5,5,8,8,21,21,62.589599,0.184802,0.250756,0.263467,0.021105,0.022705,129,19,22,5,170,34,34,9,36580,68,68,23850,3.368711,0.020120,1.280851,1.019312
with_repeater,1342.0,600.0,900.0,4000.0,120.0,500.0,1,88,1777,1777,1980,1980,5,5,8,8,21,21,62.594975,0.183911,0.251179,0.263635,0.021081,0.022626,120,26,18,20,170,34,34,39,36560,68,68,23898,3.684617,0.020275,1.279669,2.178650
blackout_only,1342.0,600.0,900.0,4000.0,120.0,500.0,1,89,1777,1777,1980,1980,5,5,8,8,21,21,62.580897,0.183557,0.251236,0.264142,0.021070,0.022615,122,21,22,4,170,34,34,9,36560,68,68,23850,3.371145,0.020674,1.278720,1.019383
with_repeater,1342.0,600.0,900.0,4000.0,120.0,500.0,1,89,1777,1777,1980,1980,5,5,8,8,21,21,62.578720,0.183276,0.251218,0.263738,0.021103,0.022680,115,29,21,20,170,34,34,39,36560,68,68,23898,3.682199,0.019709,1.278929,2.175741
blackout_only,1342.0,600.0,1800.0,4000.0,120.0,500.0,1,40,1778,1778,1980,1980,5,5,15,15,14,14,3.778996,0.180703,0.250733,0.263518,0.021033,0.022613,132,27,20,0,170,34,34,0,36580,68,68,23808,1.825704,0.020022,1.280249,0.003659
with_repeater,1342.0,600.0,1800.0,4000.0,120.0,500.0,1,40,1778,1778,1980,1980,5,5,15,15,14,14,3.733156,0.181521,0.250703,0.263851,0.021052,0.022653,130,21,22,24,170,34,34,60,36580,68,68,23898,2.409922,0.019608,1.280263,1.713009
blackout_only,1342.0,600.0,1800.0,4000.0,120.0,500.0,1,41,1777,1777,1980,1980,5,5,15,15,14,14,3.812429,0.180866,0.250893,0.264366,0.021062,0.022626,125,21,25,0,170,34,34,0,36576,68,68,23808,1.826191,0.020386,1.278978,0.003662
with_repeater,1342.0,600.0,1800.0,4000.0,120.0,500.0,1,41,1777,1777,1980,1980,5,5,15,15,14,14,3.856079,0.182552,0.250893,0.263860,0.021084,0.022616,122,24,27,30,170,34,34,60,36576,68,68,23898,2.414485,0.020335,1.280091,1.765401
blackout_only,1342.0,600.0,1800.0,4000.0,120.0,500.0,1,42,1777,1777,1980,1980,5,5,15,15,14,14,3.845070,0.182657,0.250997,0.263522,0.021094,0.022776,117,25,20,0,170,34,34,0,36560,68,68,23808,1.828090,0.020328,1.280537,0.003672
with_repeater,1342.0,600.0,1800.0,4000.0,120.0,500.0,1,42,1777,1777,1980,1980,5,5,15,15,14,14,3.848459,0.185274,0.250982,0.263646,0.021096,0.022689,131,31,17,23,170,34,34,60,36566,68,68,23898,2.414903,0.019944,1.281016,1.665952
blackout_only,1342.0,600.0,1800.0,4000.0,120.0,500.0,1,43,1777,1777,1980,1980,5,5,15,15,14,14,3.885132,0.183683,0.251062,0.264264,0.021102,0.022707,132,24,29,0,170,34,34,0,36560,68,68,23808,1.826830,0.019729,1.278691,0.003671
with_repeater,1342.0,600.0,1800.0,4000.0,120.0,500.0,1,43,1778,1778,1980,1980,5,5,15,15,14,14,3.844502,0.182474,0.250795,0.263680,0.021066,0.022647,133,22,25,29,170,34,34,60,36580,68,68,23898,2.413319,0.019424,1.279486,1.670249
blackout_only,1342.0,600.0,1800.0,4000.0,120.0,500.0,1,44,1777,1777,1980,1980,5,5,15,15,14,14,3.786641,0.180881,0.250968,0.264037,0.021094,0.022696,126,23,18,0,170,34,34,0,36566,68,68,23808,1.825835,0.020556,1.278735,0.003672
with_repeater,1342.0,600.0,1800.0,4000.0,120.0,500.0,1,44,1777,1777,1980,1980,5,5,15,15,14,14,3.838830,0.182265,0.251146,0.263741,0.021063,0.022646,128,23,23,28,170,34,34,60,36560,68,68,23898,2.414651,0.019561,1.279137,1.619691
blackout_only,1342.0,600.0,1800.0,4000.0,120.0,500.0,1,45,1777,1777,1980,1980,5,5,15,15,14,14,3.845906,0.183829,0.251024,0.264336,0.021073,0.022678,128,25,20,0,170,34,34,0,36560,68,68,23808,1.826991,0.020106,1.279855,0.003667
with_repeater,1342.0,600.0,1800.0,4000.0,120.0,500.0,1,45,1777,1777,1980,1980,5,5,15,15,14,14,3.883954,0.182685,0.251240,0.263837,0.021083,0.022622,125,25,19,28,170,34,34,60,36560,68,68,23898,2.413435,0.019753,1.280166,1.723098
blackout_only,1342.0,600.0,1800.0,4000.0,120.0,500.0,1,46,1778,1778,1980,1980,5,5,15,15,14,14,3.810138,0.182309,0.250837,0.263449,0.021052,0.022593,119,22,18,0,170,34,34,0,36580,68,68,23808,1.826868,0.020131,1.280612,0.003665
with_repeater,1342.0,600.0,1800.0,4000.0,120.0,500.0,1,46,1777,1777,1980,1980,5,5,15,15,14,14,3.892397,0.184835,0.251146,0.264368,0.021040,0.022631,114,28,22,29,170,34,34,60,36560,68,68,23898,2.416108,0.019482,1.280128,1.667968
blackout_only,1342.0,600.0,1800.0,4000.0,120.0,500.0,1,47,1777,1777,1980,1980,5,5,15,15,14,14,3.853634,0.185011,0.251111,0.264038,0.021056,0.022721,112,29,20,0,170,34,34,0,36560,68,68,23808,1.826412,0.020292,1.279991,0.003670
with_repeater,1342.0,600.0,1800.0,4000.0,120.0,500.0,1,47,1777,1777,1980,1980,5,5,15,15,14,14,3.797064,0.181367,0.251288,0.264021,0.021054,0.022568,118,28,15,31,170,34,34,60,36560,68,68,23898,2.417273,0.019902,1.279843,1.531774
blackout_only,1342.0,600.0,1800.0,4000.0,120.0,500.0,1,48,1777,1777,1980,1980,5,5,15,15,14,14,3.840482,0.182333,0.251332,0.263901,0.021096,0.022642,120,25,23,0,170,34,34,0,36560,68,68,23808,1.827495,0.019565,1.279688,0.003673
with_repeater,1342.0,600.0,1800.0,4000.0,120.0,500.0,1,48,1777,1777,1980,1980,5,5,15,15,14,14,3.864948,0.184299,0.251208,0.264026,0.021075,0.022632,127,27,22,29,170,34,34,60,36560,68,68,23898,2.417011,0.019410,1.280922,1.671490
blackout_only,1342.0,600.0,1800.0,4000.0,120.0,500.0,1,49,1777,1777,1980,1980,5,5,15,15,14,14,3.842590,0.183405,0.250976,0.264010,0.021079,0.022693,130,23,23,0,170,34,34,0,36566,68,68,23808,1.825832,0.019941,1.279704,0.003667
with_repeater,1342.0,600.0,1800.0,4000.0,120.0,500.0,1,49,1778,1778,1980,1980,5,5,15,15,14,14,3.831167,0.183516,0.250771,0.262740,0.021085,0.022634,128,22,21,31,170,34,34,60,36580,68,68,23898,2.408698,0.019341,1.279895,1.714850
blackout_only,1342.0,600.0,1800.0,4000.0,120.0,500.0,1,50,1777,1777,1980,1980,5,5,15,15,14,14,3.929219,0.186420,0.251290,0.264100,0.021095,0.022641,122,25,22,0,170,34,34,0,36560,68,68,23808,1.827535,0.020024,1.280101,0.003669
with_repeater,1342.0,600.0,1800.0,4000.0,120.0,500.0,1,50,1777,1777,1980,1980,5,5,15,15,14,14,3.923255,0.183602,0.251192,0.263860,0.021053,0.022646,134,23,20,34,170,34,34,60,36560,68,68,23898,2.414470,0.019961,1.281690,1.578666
blackout_only,1342.0,600.0,1800.0,4000.0,120.0,500.0,1,51,1777,1777,1980,1980,5,5,15,15,14,14,3.864519,0.183615,0.251548,0.264185,0.021101,0.022736,125,28,18,0,170,34,34,0,36560,68,68,23808,1.826627,0.019930,1.280021,0.003671
with_repeater,1342.0,600.0,1800.0,4000.0,120.0,500.0,1,51,1777,1777,1980,1980,5,5,15,15,14,14,3.821323,0.183358,0.251093,0.263758,0.021101,0.022710,122,25,19,31,170,34,34,60,36560,68,68,23898,2.414463,0.020670,1.280132,1.578405
blackout_only,1342.0,600.0,1800.0,4000.0,120.0,500.0,1,52,1778,1778,1980,1980,5,5,15,15,14,14,3.866498,0.185217,0.250767,0.264090,0.021081,0.022634,132,29,16,0,170,34,34,0,36580,68,68,23808,1.826418,0.019356,1.280082,0.003667
with_repeater,1342.0,600.0,1800.0,4000.0,120.0,500.0,1,52,1777,1777,1980,1980,5,5,15,15,14,14,3.888641,0.185075,0.251033,0.263900,0.021053,0.022618,129,26,21,35,170,34,34,60,36560,68,68,23898,2.412029,0.019829,1.280303,1.667263
blackout_only,1342.0,600.0,1800.0,4000.0,120.0,500.0,1,53,1777,1777,1980,1980,5,5,15,15,14,14,3.807565,0.182422,0.251023,0.263918,0.021084,0.022727,117,21,18,0,170,34,34,0,36560,68,68,23808,1.825971,0.020123,1.278897,0.003671
with_repeater,1342.0,600.0,1800.0,4000.0,120.0,500.0,1,53,1777,1777,1980,1980,5,5,15,15,14,14,3.866211,0.183282,0.251287,0.263684,0.021071,0.022704,117,24,22,27,170,34,34,60,36560,68,68,23898,2.415125,0.020110,1.278813,1.572513
blackout_only,1342.0,600.0,1800.0,4000.0,120.0,500.0,1,54,1778,1778,1980,1980,5,5,15,15,14,14,3.883305,0.183606,0.250777,0.263567,0.021077,0.022670,128,25,17,0,170,34,34,0,36580,68,68,23808,1.826080,0.020209,1.280273,0.003668
with_repeater,1342.0,600.0,1800.0,4000.0,120.0,500.0,1,54,1778,1778,1980,1980,5,5,15,15,14,14,3.878010,0.184636,0.250665,0.263689,0.021074,0.022687,128,23,23,29,170,34,34,60,36580,68,68,23898,2.412903,0.019424,1.280546,1.622023
blackout_only,1342.0,600.0,1800.0,4000.0,120.0,500.0,1,55,1777,1777,1980,1980,5,5,15,15,14,14,3.798271,0.180365,0.250946,0.264056,0.021047,0.022589,117,24,15,0,170,34,34,0,36568,68,68,23808,1.826524,0.020774,1.278934,0.003665
with_repeater,1342.0,600.0,1800.0,4000.0,120.0,500.0,1,55,1777,1777,1980,1980,5,5,15,15,14,14,3.855258,0.183511,0.250908,0.263697,0.021062,0.022614,119,21,19,30,170,34,34,60,36570,68,68,23898,2.411587,0.019803,1.279878,1.667203
blackout_only,1342.0,600.0,1800.0,4000.0,120.0,500.0,1,56,1777,1777,1980,1980,5,5,15,15,14,14,3.758795,0.180400,0.250959,0.263833,0.021090,0.022690,117,24,22,0,170,34,34,0,36566,68,68,23808,1.826566,0.019916,1.279983,0.003672
with_repeater,1342.0,600.0,1800.0,4000.0,120.0,500.0,1,56,1777,1777,1980,1980,5,5,15,15,14,14,3.849356,0.182643,0.251036,0.264362,0.021072,0.022677,118,25,19,21,170,34,34,60,36560,68,68,23898,2.413608,0.020083,1.280470,1.673116
blackout_only,1342.0,600.0,1800.0,4000.0,120.0,500.0,1,57,1777,1777,1980,1980,5,5,15,15,14,14,3.840873,0.181413,0.250932,0.263620,0.021066,0.022584,136,28,24,0,170,34,34,0,36570,68,68,23808,1.827040,0.020039,1.279641,0.003666
with_repeater,1342.0,600.0,1800.0,4000.0,120.0,500.0,1,57,1777,1777,1980,1980,5,5,15,15,14,14,3.909432,0.184074,0.250873,0.263411,0.021063,0.022621,127,22,18,21,170,34,34,60,36576,68,68,23898,2.414022,0.019572,1.279035,1.619571
blackout_only,1342.0,600.0,1800.0,4000.0,120.0,500.0,1,58,1777,1777,1980,1980,5,5,15,15,14,14,3.877768,0.182282,0.251358,0.264322,0.021083,0.022793,126,27,23,0,170,34,34,0,36560,68,68,23808,1.827104,0.020087,1.279729,0.003667
with_repeater,1342.0,600.0,1800.0,4000.0,120.0,500.0,1,58,1777,1777,1980,1980,5,5,15,15,14,14,3.873879,0.184424,0.251297,0.264277,0.021064,0.022689,121,24,23,27,170,34,34,60,36560,68,68,23898,2.410672,0.020146,1.278476,1.675097
blackout_only,1342.0,600.0,1800.0,4000.0,120.0,500.0,1,59,1777,1777,1980,1980,5,5,15,15,14,14,3.825372,0.181277,0.251017,0.263918,0.021082,0.022663,115,24,17,0,170,34,34,0,36560,68,68,23808,1.826738,0.019400,1.280116,0.003670
with_repeater,1342.0,600.0,1800.0,4000.0,120.0,500.0,1,59,1777,1777,1980,1980,5,5,15,15,14,14,3.836466,0.183054,0.250999,0.263997,0.021096,0.022687,116,26,18,32,170,34,34,60,36560,68,68,23898,2.415077,0.019407,1.279506,1.716528
blackout_only,1342.0,600.0,1800.0,4000.0,120.0,500.0,1,60,1777,1777,1980,1980,5,5,15,15,14,14,3.838341,0.183226,0.250945,0.263886,0.021116,0.022700,119,21,22,0,170,34,34,0,36568,68,68,23808,1.825832,0.020310,1.279372,0.003670
with_repeater,1342.0,600.0,1800.0,4000.0,120.0,500.0,1,60,1777,1777,1980,1980,5,5,15,15,14,14,3.806013,0.181664,0.251078,0.263784,0.021072,0.022683,128,22,17,27,170,34,34,60,36560,68,68,23898,2.411714,0.019692,1.280031,1.708791
blackout_only,1342.0,600.0,1800.0,4000.0,120.0,500.0,1,61,1777,1777,1980,1980,5,5,15,15,14,14,3.880514,0.185132,0.250919,0.263555,0.021075,0.022688,133,27,21,0,170,34,34,0,36570,68,68,23808,1.826190,0.019502,1.279743,0.003668
with_repeater,1342.0,600.0,1800.0,4000.0,120.0,500.0,1,61,1777,1777,1980,1980,5,5,15,15,14,14,3.783995,0.179919,0.251044,0.262944,0.021064,0.022619,129,27,20,31,170,34,34,60,36560,68,68,23898,2.412904,0.020188,1.279671,1.625067
blackout_only,1342.0,600.0,1800.0,4000.0,120.0,500.0,1,62,1777,1777,1980,1980,5,5,15,15,14,14,3.843618,0.183491,0.251314,0.264246,0.021111,0.022671,121,23,22,0,170,34,34,0,36560,68,68,23808,1.826974,0.019882,1.278810,0.003670
with_repeater,1342.0,600.0,1800.0,4000.0,120.0,500.0,1,62,1777,1777,1980,1980,5,5,15,15,14,14,3.879079,0.186438,0.251107,0.263507,0.021096,0.022631,121,24,21,30,170,34,34,60,36560,68,68,23898,2.416237,0.019891,1.281006,1.627949
blackout_only,1342.0,600.0,1800.0,4000.0,120.0,500.0,1,63,1777,1777,1980,1980,5,5,15,15,14,14,3.764832,0.180233,0.251107,0.263548,0.021082,0.022647,117,21,22,0,170,34,34,0,36560,68,68,23808,1.826236,0.019469,1.279974,0.003667
with_repeater,1342.0,600.0,1800.0,4000.0,120.0,500.0,1,63,1778,1778,1980,1980,5,5,15,15,14,14,3.844367,0.183991,0.250830,0.263160,0.021035,0.022579,135,24,18,32,170,34,34,60,36580,68,68,23898,2.412428,0.020178,1.280333,1.673608
blackout_only,1342.0,600.0,1800.0,4000.0,120.0,500.0,1,64,1777,1777,1980,1980,5,5,15,15,14,14,3.880003,0.184222,0.250982,0.263021,0.021088,0.022642,118,28,21,0,170,34,34,0,36566,68,68,23808,1.826003,0.019392,1.280416,0.003669
with_repeater,1342.0,600.0,1800.0,4000.0,120.0,500.0,1,64,1777,1777,1980,1980,5,5,15,15,14,14,3.750579,0.180735,0.251257,0.263495,0.021075,0.022630,123,24,18,28,170,34,34,60,36560,68,68,23898,2.412344,0.020404,1.279180,1.671569
blackout_only,1342.0,600.0,1800.0,4000.0,120.0,500.0,1,65,1777,1777,1980,1980,5,5,15,15,14,14,3.876437,0.182652,0.251063,0.264102,0.021119,0.022661,114,22,20,0,170,34,34,0,36560,68,68,23808,1.828054,0.019918,1.279286,0.003672
with_repeater,1342.0,600.0,1800.0,4000.0,120.0,500.0,1,65,1777,1777,1980,1980,5,5,15,15,14,14,3.817270,0.182723,0.251155,0.263428,0.021066,0.022707,124,31,24,28,170,34,34,60,36560,68,68,23898,2.416628,0.019526,1.279918,1.627383
blackout_only,1342.0,600.0,1800.0,4000.0,120.0,500.0,1,66,1777,1777,1980,1980,5,5,15,15,14,14,3.797243,0.182025,0.250888,0.263299,0.021076,0.022661,118,19,22,0,170,34,34,0,36576,68,68,23808,1.827480,0.020248,1.279545,0.003669
with_repeater,1342.0,600.0,1800.0,4000.0,120.0,500.0,1,66,1778,1778,1980,1980,5,5,15,15,14,14,3.829072,0.182309,0.250685,0.263081,0.021083,0.022668,123,23,20,33,170,34,34,60,36580,68,68,23898,2.413674,0.020129,1.280259,1.623878
blackout_only,1342.0,600.0,1800.0,4000.0,120.0,500.0,1,67,1778,1778,1980,1980,5,5,15,15,14,14,3.810865,0.180939,0.250840,0.263671,0.021093,0.022661,126,25,23,0,170,34,34,0,36580,68,68,23808,1.826612,0.019790,1.280067,0.003671
with_repeater,1342.0,600.0,1800.0,4000.0,120.0,500.0,1,67,1777,1777,1980,1980,5,5,15,15,14,14,3.868322,0.182022,0.250941,0.263605,0.021093,0.022703,126,25,19,30,170,34,34,60,36569,68,68,23898,2.414182,0.020061,1.279863,1.665223
blackout_only,1342.0,600.0,1800.0,4000.0,120.0,500.0,1,68,1778,1778,1980,1980,5,5,15,15,14,14,3.817126,0.180842,0.250643,0.263545,0.021092,0.022677,119,26,20,0,170,34,34,0,36580,68,68,23808,1.825770,0.020348,1.279828,0.003669
with_repeater,1342.0,600.0,1800.0,4000.0,120.0,500.0,1,68,1778,1778,1980,1980,5,5,15,15,14,14,3.834759,0.183226,0.250840,0.263717,0.021082,0.022683,122,26,23,28,170,34,34,60,36580,68,68,23898,2.414187,0.019830,1.280957,1.714689
blackout_only,1342.0,600.0,1800.0,4000.0,120.0,500.0,1,69,1777,1777,1980,1980,5,5,15,15,14,14,3.866955,0.183654,0.250970,0.263693,0.021061,0.022691,132,27,19,0,170,34,34,0,36566,68,68,23808,1.826780,0.019963,1.278990,0.003667
with_repeater,1342.0,600.0,1800.0,4000.0,120.0,500.0,1,69,1777,1777,1980,1980,5,5,15,15,14,14,3.834188,0.183446,0.251032,0.263325,0.021049,0.022645,121,24,20,34,170,34,34,60,36560,68,68,23898,2.417269,0.020232,1.280740,1.629210
blackout_only,1342.0,600.0,1800.0,4000.0,120.0,500.0,1,70,1777,1777,1980,1980,5,5,15,15,14,14,3.845451,0.182688,0.250904,0.263276,0.021062,0.022653,124,25,17,0,170,34,34,0,36570,68,68,23808,1.825706,0.019661,1.279974,0.003667
with_repeater,1342.0,600.0,1800.0,4000.0,120.0,500.0,1,70,1777,1777,1980,1980,5,5,15,15,14,14,3.851952,0.182878,0.250867,0.263212,0.021058,0.022695,126,26,26,28,170,34,34,60,36578,68,68,23898,2.413757,0.020376,1.280381,1.668582
blackout_only,1342.0,600.0,1800.0,4000.0,120.0,500.0,1,71,1777,1777,1980,1980,5,5,15,15,14,14,3.818154,0.183756,0.251082,0.264145,0.021052,0.022583,123,22,18,0,170,34,34,0,36560,68,68,23808,1.825472,0.020319,1.279985,0.003662
with_repeater,1342.0,600.0,1800.0,4000.0,120.0,500.0,1,71,1777,1777,1980,1980,5,5,15,15,14,14,3.777100,0.181140,0.250920,0.263160,0.021054,0.022669,125,25,16,28,170,34,34,60,36570,68,68,23898,2.409034,0.019368,1.280960,1.722273
blackout_only,1342.0,600.0,1800.0,4000.0,120.0,500.0,1,72,1777,1777,1980,1980,5,5,15,15,14,14,3.815867,0.183040,0.250921,0.264020,0.021084,0.022688,130,27,22,0,170,34,34,0,36570,68,68,23808,1.826058,0.020027,1.280870,0.003668
with_repeater,1342.0,600.0,1800.0,4000.0,120.0,500.0,1,72,1777,1777,1980,1980,5,5,15,15,14,14,3.786583,0.181015,0.251126,0.263791,0.021075,0.022675,121,22,28,37,170,34,34,60,36560,68,68,23898,2.411523,0.019879,1.280656,1.623606
blackout_only,1342.0,600.0,1800.0,4000.0,120.0,500.0,1,73,1777,1777,1980,1980,5,5,15,15,14,14,3.848424,0.183257,0.250966,0.263913,0.021031,0.022662,123,24,20,0,170,34,34,0,36566,68,68,23808,1.827506,0.019511,1.279902,0.003662
with_repeater,1342.0,600.0,1800.0,4000.0,120.0,500.0,1,73,1778,1778,1980,1980,5,5,15,15,14,14,3.862204,0.184261,0.250751,0.263519,0.021043,0.022634,131,23,24,32,170,34,34,60,36580,68,68,23898,2.415640,0.019547,1.279213,1.622895
blackout_only,1342.0,600.0,1800.0,4000.0,120.0,500.0,1,74,1778,1778,1980,1980,5,5,15,15,14,14,3.802788,0.181279,0.250827,0.263436,0.021046,0.022643,118,25,19,0,170,34,34,0,36580,68,68,23808,1.825264,0.019903,1.279371,0.003665
with_repeater,1342.0,600.0,1800.0,4000.0,120.0,500.0,1,74,1777,1777,1980,1980,5,5,15,15,14,14,3.847924,0.183481,0.251105,0.264012,0.021059,0.022641,115,24,23,31,170,34,34,60,36560,68,68,23898,2.412849,0.020765,1.279605,1.671457
blackout_only,1342.0,600.0,1800.0,4000.0,120.0,500.0,1,75,1778,1778,1980,1980,5,5,15,15,14,14,3.812711,0.181050,0.250806,0.263640,0.021047,0.022609,128,23,23,0,170,34,34,0,36580,68,68,23808,1.826311,0.019548,1.280871,0.003663
with_repeater,1342.0,600.0,1800.0,4000.0,120.0,500.0,1,75,1777,1777,1980,1980,5,5,15,15,14,14,3.816002,0.180717,0.250884,0.263915,0.021048,0.022654,120,25,24,36,170,34,34,60,36576,68,68,23898,2.413262,0.019853,1.279873,1.579712
blackout_only,1342.0,600.0,1800.0,4000.0,120.0,500.0,1,76,1777,1777,1980,1980,5,5,15,15,14,14,3.871272,0.184479,0.251122,0.264552,0.021072,0.022692,124,28,21,0,170,34,34,0,36560,68,68,23808,1.826601,0.019880,1.280654,0.003667
with_repeater,1342.0,600.0,1800.0,4000.0,120.0,500.0,1,76,1777,1777,1980,1980,5,5,15,15,14,14,3.790979,0.181683,0.251090,0.263867,0.021108,0.022692,116,27,17,36,170,34,34,60,36560,68,68,23898,2.416332,0.019541,1.280556,1.669908
blackout_only,1342.0,600.0,1800.0,4000.0,120.0,500.0,1,77,1777,1777,1980,1980,5,5,15,15,14,14,3.930516,0.185705,0.251094,0.264186,0.021089,0.022657,125,23,19,0,170,34,34,0,36560,68,68,23808,1.827596,0.019346,1.280075,0.003668
with_repeater,1342.0,600.0,1800.0,4000.0,120.0,500.0,1,77,1777,1777,1980,1980,5,5,15,15,14,14,3.827002,0.182878,0.251254,0.264310,0.021073,0.022678,119,23,20,27,170,34,34,60,36560,68,68,23898,2.419675,0.020121,1.279750,1.762154
blackout_only,1342.0,600.0,1800.0,4000.0,120.0,500.0,1,78,1777,1777,1980,1980,5,5,15,15,14,14,3.826977,0.182370,0.251074,0.263722,0.021081,0.022652,116,24,23,0,170,34,34,0,36560,68,68,23808,1.826205,0.019597,1.279150,0.003668
with_repeater,1342.0,600.0,1800.0,4000.0,120.0,500.0,1,78,1777,1777,1980,1980,5,5,15,15,14,14,3.862511,0.183528,0.251228,0.263778,0.021063,0.022668,114,22,13,28,170,34,34,60,36560,68,68,23898,2.412052,0.019582,1.279506,1.665953
blackout_only,1342.0,600.0,1800.0,4000.0,120.0,500.0,1,79,1777,1777,1980,1980,5,5,15,15,14,14,3.853354,0.181988,0.251153,0.263913,0.021057,0.022654,120,24,21,0,170,34,34,0,36560,68,68,23808,1.826550,0.019939,1.280430,0.003668
with_repeater,1342.0,600.0,1800.0,4000.0,120.0,500.0,1,79,1777,1777,1980,1980,5,5,15,15,14,14,3.823233,0.184442,0.251114,0.263753,0.021066,0.022691,119,25,21,29,170,34,34,60,36560,68,68,23898,2.413598,0.019874,1.279603,1.676003
